Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1981-01-12 00:00:00-05:00,0.10997392353853307,0.10997392353853307,0.10911144316196442,0.10911144316196442,23699200,0.0,0.0
1981-01-13 00:00:00-05:00,0.10566153280328491,0.10566153280328491,0.10523028671741486,0.10523028671741486,23049600,0.0,0.0
1981-01-14 00:00:00-05:00,0.10566149652004242,0.10609274245782635,0.10566149652004242,0.10566149652004242,14291200,0.0,0.0
1981-01-15 00:00:00-05:00,0.10781776160001756,0.10868024233464865,0.10781776160001756,0.10781776160001755,14067200,0.0,0.0
1981-01-16 00:00:00-05:00,0.1073864163587782,0.1073864163587782,0.10695517063140869,0.10695517063140869,13395200,0.0,0.0
1981-01-19 00:00:00-05:00,0.1134239137172699,0.1138551598371654,0.1134239137172699,0.1134239137172699,41574400,0.0,0.0
1981-01-20 00:00:00-05:00,0.11040518327325159,0.11040518327325159,0.10997393727302551,0.10997393727302551,30083200,0.0,0.0
1981-01-21 00:00:00-05:00,0.11213018000125885,0.11299266067201541,0.11213018000125885,0.11213018000125885,15904000,0.0,0.0
1981-01-22 00:00:00-05:00,0.1134239137172699,0.11428640595706091,0.1134239137172699,0.1134239137172699,35548800,0.0,0.0
1981-01-23 00:00:00-05:00,0.11342390529904756,0.11385515138693636,0.11299265921115875,0.11299265921115875,11222400,0.0,0.0
1981-01-26 00:00:00-05:00,0.11169889457891855,0.11169889457891855,0.11126764863729477,0.11126764863729477,24640000,0.0,0.0
1981-01-27 00:00:00-05:00,0.11126769485621954,0.11126769485621954,0.11040521413087846,0.11040521413087845,23699200,0.0,0.0
1981-01-28 00:00:00-05:00,0.1073864163587782,0.1073864163587782,0.10695517063140869,0.10695517063140869,28156800,0.0,0.0
1981-01-29 00:00:00-05:00,0.10350529745716572,0.10350529745716572,0.10307405143976212,0.10307405143976212,43904000,0.0,0.0
1981-01-30 00:00:00-05:00,0.09832962408674718,0.09832962408674718,0.09746713191270828,0.09746713191270828,46188800,0.0,0.0
1981-02-02 00:00:00-05:00,0.09229217521550243,0.09229217521550243,0.09186093509197235,0.09186093509197235,23766400,0.0,0.0
1981-02-03 00:00:00-05:00,0.09531090408563614,0.09574214432215854,0.09531090408563614,0.09531090408563614,19152000,0.0,0.0
1981-02-04 00:00:00-05:00,0.09876085072755814,0.0991920852134948,0.09876085072755814,0.09876085072755814,27865600,0.0,0.0
1981-02-05 00:00:00-05:00,0.09876085072755814,0.09962333121560106,0.09876085072755814,0.09876085072755814,7929600,0.0,0.0
1981-02-06 00:00:00-05:00,0.09919209778308868,0.09962334383984231,0.09919209778308868,0.09919209778308868,13865600,0.0,0.0
1981-02-09 00:00:00-05:00,0.09487967162494336,0.09487967162494336,0.09401718527078629,0.09401718527078629,16755200,0.0,0.0
1981-02-10 00:00:00-05:00,0.09401718527078629,0.09444843132690758,0.09401718527078629,0.09401718527078629,18345600,0.0,0.0
1981-02-11 00:00:00-05:00,0.0914297409531377,0.0914297409531377,0.09099850058555603,0.09099850058555603,13843200,0.0,0.0
1981-02-12 00:00:00-05:00,0.09056721935357953,0.09056721935357953,0.09013520181179047,0.09013520181179047,14560000,0.0,0.0
1981-02-13 00:00:00-05:00,0.08884149761167316,0.08884149761167316,0.08797901123762131,0.08797901123762131,11155200,0.0,0.0
1981-02-17 00:00:00-05:00,0.09013520181179047,0.09056721935357953,0.09013520181179047,0.09013520181179047,12275200,0.0,0.0
1981-02-18 00:00:00-05:00,0.09401718527078629,0.09487967162494336,0.09401718527078629,0.09401718527078629,19241600,0.0,0.0
1981-02-19 00:00:00-05:00,0.08884147444444201,0.08884147444444201,0.08841022849082947,0.08841022849082947,22310400,0.0,0.0
1981-02-20 00:00:00-05:00,0.08409782399390581,0.08409782399390581,0.08366657793521881,0.08366657793521881,24371200,0.0,0.0
1981-02-23 00:00:00-05:00,0.08496031165122986,0.08539155774573269,0.08496031165122986,0.08496031165122986,14112000,0.0,0.0
1981-02-24 00:00:00-05:00,0.08280407590920061,0.08280407590920061,0.08194158971309662,0.08194158971309662,16979200,0.0,0.0
1981-02-25 00:00:00-05:00,0.08711650967597961,0.0875477499087818,0.08711650967597961,0.08711650967597961,19488000,0.0,0.0
1981-02-26 00:00:00-05:00,0.08841022849082947,0.08884147444444201,0.08841022849082947,0.08841022849082947,10841600,0.0,0.0
1981-02-27 00:00:00-05:00,0.0914296954870224,0.09229218155137553,0.0914296954870224,0.0914296954870224,14761600,0.0,0.0
1981-03-02 00:00:00-05:00,0.09186093509197235,0.09229217521550243,0.09186093509197235,0.09186093509197235,11760000,0.0,0.0
1981-03-03 00:00:00-05:00,0.09099848467915121,0.09099848467915121,0.09056723862886429,0.09056723862886429,16172800,0.0,0.0
1981-03-04 00:00:00-05:00,0.09013522486931934,0.09013522486931934,0.0897039845585823,0.0897039845585823,13708800,0.0,0.0
1981-03-05 00:00:00-05:00,0.08970394613424901,0.08970394613424901,0.08927270025014877,0.08927270025014877,5376000,0.0,0.0
1981-03-06 00:00:00-05:00,0.08927271463997043,0.08927271463997043,0.08841022849082947,0.08841022849082947,11603200,0.0,0.0
1981-03-09 00:00:00-05:00,0.08194160531040275,0.08194160531040275,0.08151036500930786,0.08151036500930786,15321600,0.0,0.0
1981-03-10 00:00:00-05:00,0.07805962923018857,0.07805962923018857,0.07762838900089264,0.07762838900089264,28380800,0.0,0.0
1981-03-11 00:00:00-05:00,0.07547217568956731,0.07547217568956731,0.07460968941450119,0.07460968941450119,29859200,0.0,0.0
1981-03-12 00:00:00-05:00,0.07762838900089264,0.07805962923018857,0.07762838900089264,0.07762838900089264,59248000,0.0,0.0
1981-03-13 00:00:00-05:00,0.0771971800293899,0.0771971800293899,0.07676593959331512,0.07676593959331512,231302400,0.0,0.0
1981-03-16 00:00:00-05:00,0.07978537678718567,0.0806478629798878,0.07978537678718567,0.07978537678718567,37228800,0.0,0.0
1981-03-17 00:00:00-05:00,0.08366657793521881,0.08452906429450727,0.08366657793521881,0.08366657793521881,43747200,0.0,0.0
1981-03-18 00:00:00-05:00,0.08884146809577942,0.08970395418328662,0.08884146809577942,0.08884146809577942,36937600,0.0,0.0
1981-03-19 00:00:00-05:00,0.0884102515456044,0.0884102515456044,0.08797901123762131,0.08797901123762131,37811200,0.0,0.0
1981-03-20 00:00:00-05:00,0.08884146809577942,0.08970395418328662,0.08884146809577942,0.08884146809577942,14604800,0.0,0.0
1981-03-23 00:00:00-05:00,0.09229221194982529,0.09315469829825707,0.09229221194982529,0.09229221194982529,22019200,0.0,0.0
1981-03-24 00:00:00-05:00,0.09229217521550243,0.09229217521550243,0.09186093509197235,0.09186093509197235,28156800,0.0,0.0
1981-03-25 00:00:00-05:00,0.09099846531208501,0.09099846531208501,0.09013520181179047,0.09013520181179047,7056000,0.0,0.0
1981-03-26 00:00:00-05:00,0.08884147444444201,0.08884147444444201,0.08841022849082947,0.08841022849082947,12275200,0.0,0.0
1981-03-27 00:00:00-05:00,0.08582280653623771,0.08582280653623771,0.085391566157341,0.085391566157341,12252800,0.0,0.0
1981-03-30 00:00:00-05:00,0.085391566157341,0.08625405267322102,0.085391566157341,0.085391566157341,9900800,0.0,0.0
1981-03-31 00:00:00-05:00,0.08539155095806095,0.08539155095806095,0.08452906459569931,0.08452906459569931,15993600,0.0,0.0
1981-04-01 00:00:00-05:00,0.08409782399390581,0.08409782399390581,0.08366657793521881,0.08366657793521881,34070400,0.0,0.0
1981-04-02 00:00:00-05:00,0.09099850058555603,0.0914297409531377,0.09099850058555603,0.09099850058555603,31404800,0.0,0.0
1981-04-03 00:00:00-05:00,0.0914296954870224,0.09186094139824075,0.0914296954870224,0.0914296954870224,16486400,0.0,0.0
1981-04-06 00:00:00-05:00,0.09013522486931934,0.09013522486931934,0.0897039845585823,0.0897039845585823,22803200,0.0,0.0
1981-04-07 00:00:00-05:00,0.08927270826049115,0.08927270826049115,0.08884146809577942,0.08884146809577942,10684800,0.0,0.0
1981-04-08 00:00:00-05:00,0.09315473586320877,0.09401722255944113,0.09315473586320877,0.09315473586320877,21952000,0.0,0.0
1981-04-09 00:00:00-05:00,0.09487970918416977,0.09531095541100484,0.09487970918416977,0.09487970918416977,12499200,0.0,0.0
1981-04-10 00:00:00-05:00,0.09617342799901962,0.09660466840450876,0.09617342799901962,0.09617342799901962,33465600,0.0,0.0
1981-04-13 00:00:00-05:00,0.09617342799901962,0.09660466840450876,0.09617342799901962,0.09617342799901962,16060800,0.0,0.0
1981-04-14 00:00:00-05:00,0.09617342799901962,0.09660466840450876,0.09617342799901962,0.09617342799901962,6652800,0.0,0.0
1981-04-15 00:00:00-05:00,0.09186094139824075,0.09186094139824075,0.0914296954870224,0.0914296954870224,34048000,0.0,0.0
1981-04-16 00:00:00-05:00,0.08668525575828658,0.08668525575828658,0.08625401556491852,0.08625401556491852,23878400,0.0,0.0
1981-04-20 00:00:00-05:00,0.08884146809577942,0.08927270826049115,0.08884146809577942,0.08884146809577942,35347200,0.0,0.0
1981-04-21 00:00:00-05:00,0.09487970918416977,0.09531095541100484,0.09487970918416977,0.09487970918416977,28537600,0.0,0.0
1981-04-22 00:00:00-05:00,0.09832959622144699,0.09876084218625707,0.09832959622144699,0.09832959622144699,18995200,0.0,0.0
1981-04-23 00:00:00-05:00,0.10091707110404968,0.1013483171634105,0.10091707110404968,0.10091707110404968,58016000,0.0,0.0
1981-04-24 00:00:00-05:00,0.10091704996428907,0.10091704996428907,0.10005456954240799,0.10005456954240799,35056000,0.0,0.0
1981-04-27 00:00:00-04:00,0.09962334383984231,0.09962334383984231,0.09919209778308868,0.09919209778308868,38528000,0.0,0.0
1981-04-28 00:00:00-04:00,0.09789837799972773,0.09789837799972773,0.09746713191270828,0.09746713191270828,32188800,0.0,0.0
1981-04-29 00:00:00-04:00,0.09660466840450876,0.09660466840450876,0.09617342799901962,0.09617342799901962,13641600,0.0,0.0
1981-04-30 00:00:00-04:00,0.09789835661649704,0.09876084860214805,0.09789835661649704,0.09789835661649704,12611200,0.0,0.0
1981-05-01 00:00:00-04:00,0.09789835661649704,0.09876084860214805,0.09789835661649704,0.09789835661649704,16553600,0.0,0.0
1981-05-04 00:00:00-04:00,0.09789837799972773,0.09789837799972773,0.09746713191270828,0.09746713191270828,14448000,0.0,0.0
1981-05-05 00:00:00-04:00,0.09746711188885099,0.09746711188885099,0.09703587740659714,0.09703587740659714,17539200,0.0,0.0
1981-05-06 00:00:00-04:00,0.09487963520592049,0.09487963520592049,0.09444839507341385,0.09444839507341385,18950400,0.0,0.0
1981-05-07 00:00:00-04:00,0.0957421138882637,0.0961733597457891,0.0957421138882637,0.0957421138882637,9363200,0.0,0.0
1981-05-08 00:00:00-04:00,0.09660465270280838,0.0970358987962916,0.09660465270280838,0.09660465270280838,7907200,0.0,0.0
1981-05-11 00:00:00-04:00,0.09487963520592049,0.09487963520592049,0.09444839507341385,0.09444839507341385,11939200,0.0,0.0
1981-05-12 00:00:00-04:00,0.09444839507341385,0.09574212122901708,0.09444839507341385,0.09444839507341385,4256000,0.0,0.0
1981-05-13 00:00:00-04:00,0.09444843132690758,0.09531091768106464,0.09401718527078629,0.09401718527078629,4905600,0.0,0.0
1981-05-14 00:00:00-04:00,0.09358596040287788,0.09358596040287788,0.09272347390651703,0.09272347390651703,4928000,0.0,0.0
1981-05-15 00:00:00-04:00,0.09487970918416977,0.09617344210658721,0.09487970918416977,0.09487970918416977,4905600,0.0,0.0
1981-05-18 00:00:00-04:00,0.09660465270280838,0.0974671333736028,0.09660465270280838,0.09660465270280838,4166400,0.0,0.0
1981-05-19 00:00:00-04:00,0.09531095541100484,0.09531095541100484,0.09487970918416977,0.09487970918416977,25424000,0.0,0.0
1981-05-20 00:00:00-04:00,0.09789835661649704,0.09876084860214805,0.09789835661649704,0.09789835661649704,13283200,0.0,0.0
1981-05-21 00:00:00-04:00,0.10350526869297028,0.1039365145905303,0.10350526869297028,0.10350526869297028,32211200,0.0,0.0
1981-05-22 00:00:00-04:00,0.10824894905090332,0.10911144092596518,0.10824894905090332,0.10824894905090332,31427200,0.0,0.0
1981-05-26 00:00:00-04:00,0.10824899620924668,0.10824899620924668,0.10781776160001756,0.10781776160001755,85344000,0.0,0.0
1981-05-27 00:00:00-04:00,0.11385513842105867,0.11428638445983696,0.11385513842105867,0.11385513842105865,149497600,0.0,0.0
1981-05-28 00:00:00-04:00,0.11385513842105867,0.11428638445983696,0.11385513842105867,0.11385513842105865,73987200,0.0,0.0
1981-05-29 00:00:00-04:00,0.1142864003777504,0.1147184180601277,0.1142864003777504,0.1142864003777504,59382400,0.0,0.0
1981-06-01 00:00:00-04:00,0.1142864003777504,0.1147184180601277,0.1142864003777504,0.1142864003777504,51251200,0.0,0.0
1981-06-02 00:00:00-04:00,0.10911144952854576,0.10911144952854576,0.10868020355701447,0.10868020355701447,40432000,0.0,0.0
1981-06-03 00:00:00-04:00,0.10868020355701447,0.10954268398390829,0.10868020355701447,0.10868020355701447,39446400,0.0,0.0
1981-06-04 00:00:00-04:00,0.11083641648292542,0.11126765091721741,0.11083641648292542,0.11083641648292542,56067200,0.0,0.0
1981-06-05 00:00:00-04:00,0.1095426775921647,0.1095426775921647,0.10911144316196442,0.10911144316196442,57680000,0.0,0.0
1981-06-08 00:00:00-04:00,0.10566153280328491,0.10566153280328491,0.10523028671741486,0.10523028671741486,93497600,0.0,0.0
1981-06-09 00:00:00-04:00,0.10738646239042282,0.10781770830264764,0.10738646239042282,0.10738646239042282,119593600,0.0,0.0
1981-06-10 00:00:00-04:00,0.10868020355701447,0.10997392995543957,0.10868020355701447,0.10868020355701447,25222400,0.0,0.0
1981-06-11 00:00:00-04:00,0.1134239137172699,0.1138551598371654,0.1134239137172699,0.1134239137172699,38976000,0.0,0.0
1981-06-12 00:00:00-04:00,0.11256142609472314,0.11256142609472314,0.11213018000125885,0.11213018000125885,25804800,0.0,0.0
1981-06-15 00:00:00-04:00,0.1121301640767868,0.1121301640767868,0.11169891804456711,0.11169891804456711,143763200,0.0,0.0
1981-06-16 00:00:00-04:00,0.10997393621356653,0.10997393621356653,0.10954269021749496,0.10954269021749496,37251200,0.0,0.0
1981-06-17 00:00:00-04:00,0.10824899620924668,0.10824899620924668,0.10781776160001756,0.10781776160001755,27574400,0.0,0.0
1981-06-18 00:00:00-04:00,0.10781770830264764,0.10824894269870529,0.10738646239042282,0.10738646239042282,23049600,0.0,0.0
1981-06-19 00:00:00-04:00,0.1047990271204556,0.1047990271204556,0.10436779260635376,0.10436779260635376,27507200,0.0,0.0
1981-06-22 00:00:00-04:00,0.1009170585380122,0.1009170585380122,0.10048582404851913,0.10048582404851913,10841600,0.0,0.0
1981-06-23 00:00:00-04:00,0.10221078991889954,0.10307404194137608,0.10221078991889954,0.10221078991889954,15030400,0.0,0.0
1981-06-24 00:00:00-04:00,0.10048584447585765,0.10048584447585765,0.09962335228919983,0.09962335228919983,23027200,0.0,0.0
1981-06-25 00:00:00-04:00,0.10177955776453018,0.10221080380076411,0.10177955776453018,0.10177955776453018,24259200,0.0,0.0
1981-06-26 00:00:00-04:00,0.10134830454367492,0.10134830454367492,0.10048582404851913,0.10048582404851913,23788800,0.0,0.0
1981-06-29 00:00:00-04:00,0.0978983578872743,0.0978983578872743,0.09703587740659714,0.09703587740659714,10595200,0.0,0.0
1981-06-30 00:00:00-04:00,0.09013522486931934,0.09013522486931934,0.0897039845585823,0.0897039845585823,35907200,0.0,0.0
1981-07-01 00:00:00-04:00,0.08927270826049115,0.08927270826049115,0.08884146809577942,0.08884146809577942,170464000,0.0,0.0
1981-07-02 00:00:00-04:00,0.08884146809577942,0.08927270826049115,0.08884146809577942,0.08884146809577942,30284800,0.0,0.0
1981-07-06 00:00:00-04:00,0.08668523959220044,0.08668523959220044,0.08582275360822678,0.08582275360822678,16531200,0.0,0.0
1981-07-07 00:00:00-04:00,0.08668524771928787,0.08754773378412303,0.08668524771928787,0.08668524771928787,15836800,0.0,0.0
1981-07-08 00:00:00-04:00,0.09013520181179047,0.09056721935357953,0.09013520181179047,0.09013520181179047,16620800,0.0,0.0
1981-07-09 00:00:00-04:00,0.08366654118856508,0.08366654118856508,0.08323530107736588,0.08323530107736588,32883200,0.0,0.0
1981-07-10 00:00:00-04:00,0.0771971800293899,0.0771971800293899,0.07676593959331512,0.07676593959331512,55171200,0.0,0.0
1981-07-13 00:00:00-04:00,0.0784916803240776,0.07892292649563995,0.0784916803240776,0.0784916803240776,45740800,0.0,0.0
1981-07-14 00:00:00-04:00,0.08194158971309662,0.08280407590920061,0.08194158971309662,0.08194158971309662,19779200,0.0,0.0
1981-07-15 00:00:00-04:00,0.08409783989191055,0.08452908027403444,0.08409783989191055,0.08409783989191055,10953600,0.0,0.0
1981-07-16 00:00:00-04:00,0.08625401556491852,0.08711650170973874,0.08625401556491852,0.08625401556491852,15232000,0.0,0.0
1981-07-17 00:00:00-04:00,0.08927270025014877,0.08970394613424901,0.08927270025014877,0.08927270025014877,19824000,0.0,0.0
1981-07-20 00:00:00-04:00,0.08366654118856508,0.08366654118856508,0.08323530107736588,0.08323530107736588,23654400,0.0,0.0
1981-07-21 00:00:00-04:00,0.08323530737432296,0.08323530737432296,0.08280406147241592,0.08280406147241592,31942400,0.0,0.0
1981-07-22 00:00:00-04:00,0.07892293735489483,0.07892293735489483,0.07805967330932617,0.07805967330932617,22668800,0.0,0.0
1981-07-23 00:00:00-04:00,0.08021663874387741,0.080647884836142,0.08021663874387741,0.08021663874387741,34451200,0.0,0.0
1981-07-24 00:00:00-04:00,0.08280406147241592,0.08323530737432296,0.08280406147241592,0.08280406147241592,28851200,0.0,0.0
1981-07-27 00:00:00-04:00,0.08625401556491852,0.08668525575828658,0.08625401556491852,0.08625401556491852,17337600,0.0,0.0
1981-07-28 00:00:00-04:00,0.08366654118856508,0.08366654118856508,0.08323530107736588,0.08323530107736588,22848000,0.0,0.0
1981-07-29 00:00:00-04:00,0.08237283569019084,0.08237283569019084,0.08194158971309662,0.08194158971309662,15500800,0.0,0.0
1981-07-30 00:00:00-04:00,0.08496031165122986,0.0858227980821495,0.08496031165122986,0.08496031165122986,9900800,0.0,0.0
1981-07-31 00:00:00-04:00,0.08625401556491852,0.08668525575828658,0.08625401556491852,0.08625401556491852,10953600,0.0,0.0
1981-08-03 00:00:00-04:00,0.08625405267322102,0.08625405267322102,0.085391566157341,0.085391566157341,12432000,0.0,0.0
1981-08-04 00:00:00-04:00,0.08668524771928787,0.08711649363074725,0.08668524771928787,0.08668524771928787,31673600,0.0,0.0
1981-08-05 00:00:00-04:00,0.08927270025014877,0.08970394613424901,0.08927270025014877,0.08927270025014877,17494400,0.0,0.0
1981-08-06 00:00:00-04:00,0.0875477499087818,0.0875477499087818,0.08711650967597961,0.08711650967597961,10528000,0.0,0.0
1981-08-07 00:00:00-04:00,0.08711650967597961,0.0875477499087818,0.08711650967597961,0.08711650967597961,9206400,0.0,0.0
1981-08-10 00:00:00-04:00,0.08711650967597961,0.08711650967597961,0.08711650967597961,0.08711650967597961,0,0.0,0.0
1981-08-11 00:00:00-04:00,0.08539155095806095,0.08539155095806095,0.08452906459569931,0.08452906459569931,71456000,0.0,0.0
1981-08-12 00:00:00-04:00,0.08323530737432296,0.08323530737432296,0.08280406147241592,0.08280406147241592,26275200,0.0,0.0
1981-08-13 00:00:00-04:00,0.080647884836142,0.080647884836142,0.08021663874387741,0.08021663874387741,27484800,0.0,0.0
1981-08-14 00:00:00-04:00,0.07978536125029105,0.07978536125029105,0.07892287522554398,0.07892287522554398,24192000,0.0,0.0
1981-08-17 00:00:00-04:00,0.07719714148447486,0.07719714148447486,0.07633465528488159,0.07633465528488159,18905600,0.0,0.0
1981-08-18 00:00:00-04:00,0.07547217568956731,0.07547217568956731,0.07460968941450119,0.07460968941450119,17001600,0.0,0.0
1981-08-19 00:00:00-04:00,0.07460968902457932,0.07460968902457932,0.07374720275402069,0.07374720275402069,20675200,0.0,0.0
1981-08-20 00:00:00-04:00,0.07460968941450119,0.07504093543107673,0.07460968941450119,0.07460968941450119,17113600,0.0,0.0
1981-08-21 00:00:00-04:00,0.07029724054017902,0.07029724054017902,0.069434754550457,0.069434754550457,41910400,0.0,0.0
1981-08-24 00:00:00-04:00,0.06555284475523128,0.06555284475523128,0.0651215985417366,0.0651215985417366,23072000,0.0,0.0
1981-08-25 00:00:00-04:00,0.06684732437133789,0.06727856466643437,0.06684732437133789,0.06684732437133789,40700800,0.0,0.0
1981-08-26 00:00:00-04:00,0.06598406355943047,0.06598406355943047,0.06555282324552536,0.06555282324552536,33600000,0.0,0.0
1981-08-27 00:00:00-04:00,0.06598403304815292,0.0664160505038638,0.06598403304815292,0.06598403304815292,25916800,0.0,0.0
1981-08-28 00:00:00-04:00,0.069434754550457,0.06986599466627648,0.069434754550457,0.069434754550457,38035200,0.0,0.0
1981-08-31 00:00:00-04:00,0.069434754550457,0.06986599466627648,0.069434754550457,0.069434754550457,40947200,0.0,0.0
1981-09-01 00:00:00-04:00,0.07374720275402069,0.07417844876834248,0.07374720275402069,0.07374720275402069,37027200,0.0,0.0
1981-09-02 00:00:00-04:00,0.07504090666770935,0.07547214676090451,0.07504090666770935,0.07504090666770935,19376000,0.0,0.0
1981-09-03 00:00:00-04:00,0.07202221387739977,0.07202221387739977,0.071159727871418,0.071159727871418,37475200,0.0,0.0
1981-09-04 00:00:00-04:00,0.0707285113160172,0.0707285113160172,0.07029727101325989,0.07029727101325989,15254400,0.0,0.0
1981-09-08 00:00:00-04:00,0.06857231168302494,0.06857231168302494,0.06814106553792953,0.06814106553792953,25446400,0.0,0.0
1981-09-09 00:00:00-04:00,0.06814106553792953,0.06857231168302494,0.06814106553792953,0.06814106553792953,30531200,0.0,0.0
1981-09-10 00:00:00-04:00,0.06857231259346008,0.06900355298619437,0.06857231259346008,0.06857231259346008,34809600,0.0,0.0
1981-09-11 00:00:00-04:00,0.06814103633283734,0.06814103633283734,0.0677097961306572,0.0677097961306572,17539200,0.0,0.0
1981-09-14 00:00:00-04:00,0.06598406355943047,0.06598406355943047,0.06555282324552536,0.06555282324552536,27686400,0.0,0.0
1981-09-15 00:00:00-04:00,0.06425906773200218,0.06425906773200218,0.06382782757282257,0.06382782757282257,19510400,0.0,0.0
1981-09-16 00:00:00-04:00,0.062965384773964,0.062965384773964,0.0625341385602951,0.0625341385602951,19353600,0.0,0.0
1981-09-17 00:00:00-04:00,0.061240392694580904,0.061240392694580904,0.06080914661288262,0.060809146612882614,19376000,0.0,0.0
1981-09-18 00:00:00-04:00,0.06124040484428406,0.06167164525345182,0.06124040484428406,0.06124040484428406,26320000,0.0,0.0
1981-09-21 00:00:00-04:00,0.06167161092162132,0.06210285684880675,0.06167161092162132,0.06167161092162132,49033600,0.0,0.0
1981-09-22 00:00:00-04:00,0.05865291564808507,0.05865291564808507,0.05822167545557022,0.05822167545557022,47420800,0.0,0.0
1981-09-23 00:00:00-04:00,0.05779041651290356,0.05779041651290356,0.05692793056368828,0.05692793056368828,28201600,0.0,0.0
1981-09-24 00:00:00-04:00,0.05692794982667693,0.05692794982667693,0.05649670958518982,0.05649670958518982,18300800,0.0,0.0
1981-09-25 00:00:00-04:00,0.05002728428225935,0.05002728428225935,0.049164798110723495,0.049164798110723495,34608000,0.0,0.0
1981-09-28 00:00:00-04:00,0.04959604889154434,0.05002729494829797,0.04959604889154434,0.04959604889154434,91728000,0.0,0.0
1981-09-29 00:00:00-04:00,0.052183523774147034,0.05261476996160734,0.052183523774147034,0.052183523774147034,94684800,0.0,0.0
1981-09-30 00:00:00-04:00,0.05261475220322609,0.05304599248704814,0.05261475220322609,0.05261475220322609,49996800,0.0,0.0
1981-10-01 00:00:00-04:00,0.05261475220322609,0.05304599248704814,0.05261475220322609,0.05261475220322609,61129600,0.0,0.0
1981-10-02 00:00:00-04:00,0.05692793056368828,0.05735917641733732,0.05692793056368828,0.05692793056368828,45046400,0.0,0.0
1981-10-05 00:00:00-04:00,0.05865294486284257,0.05951543143555688,0.05865294486284257,0.05865294486284256,43097600,0.0,0.0
1981-10-06 00:00:00-04:00,0.05865291564808507,0.05865291564808507,0.05822167545557022,0.05822167545557022,28358400,0.0,0.0
1981-10-07 00:00:00-04:00,0.06167161092162132,0.0625340970179084,0.06167161092162132,0.06167161092162132,38841600,0.0,0.0
1981-10-08 00:00:00-04:00,0.06382782757282257,0.06425906773200218,0.06382782757282257,0.06382782757282257,31091200,0.0,0.0
1981-10-09 00:00:00-04:00,0.06425907462835312,0.06512156079735892,0.06425907462835312,0.06425907462835312,54521600,0.0,0.0
1981-10-12 00:00:00-04:00,0.06641606986522675,0.066847315863523,0.06641606986522675,0.06641606986522675,27350400,0.0,0.0
1981-10-13 00:00:00-04:00,0.06641606986522675,0.06727855610373451,0.06641606986522675,0.06641606986522675,44195200,0.0,0.0
1981-10-14 00:00:00-04:00,0.062965384773964,0.062965384773964,0.0625341385602951,0.0625341385602951,30979200,0.0,0.0
1981-10-15 00:00:00-04:00,0.06382782757282257,0.06425906773200218,0.06382782757282257,0.06382782757282257,29433600,0.0,0.0
1981-10-16 00:00:00-04:00,0.0633965960707387,0.0633965960707387,0.06296535581350327,0.06296535581350327,36467200,0.0,0.0
